Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
10/06/2013;1200;-1;5;-1;10;8;924.3;1015.3;20.4;19.2;18.5;89;9;1.3;60
10/06/2013;1800;0;4;0;8;0.8;922.6;1012.9;23.2;20.2;18.9;77;14;1.6;70
11/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/06/2013;1200;0;5;0;9;5.4;925.8;1016.4;20.2;19;18.3;89;14;1.6;70
11/06/2013;1800;0;4;0;6;0;924.2;1014.3;23.6;20;18.5;73;14;1;70
12/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
12/06/2013;1200;-1;5;-1;10;0.2;925.6;1016.4;20.4;20;19.7;96;14;1;60
12/06/2013;1800;-1;5;-1;10;1.3;924.4;1015;21.4;20.6;20.2;93;14;2;60
13/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/06/2013;1200;-1;5;-1;10;8.5;925.3;1016;20;19.6;19.3;96;18;1;50
13/06/2013;1800;-1;5;-1;10;1.8;922.6;1012.3;20;19.8;19.7;98;14;0.7;10
14/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/06/2013;1200;0;4;0;8;0.8;924.2;1014.6;20.6;19.4;18.9;90;18;1;70
14/06/2013;1800;0;2;0;6;0;921.9;1011.8;24.2;19.8;17.9;68;18;0.7;70
15/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/06/2013;1200;0;4;0;6;0.2;924.4;1014.8;21;19.6;18.9;88;14;1.6;70
15/06/2013;1800;-1;5;-1;10;1.6;922.2;1012.9;20.2;20;19.9;98;18;0.3;60
16/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/06/2013;1200;0;5;0;9;4.4;925;1015.7;20.4;19.8;19.6;95;14;1.3;70
16/06/2013;1800;-1;5;-1;10;4.6;923.2;1013.7;21.4;21;20.9;97;18;1;60
17/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
17/06/2013;1200;-1;5;-1;10;3.2;925.3;1015.8;20.8;19.4;18.6;87;14;1;70
17/06/2013;1800;0;5;0;9;0;923.2;1013.4;23.6;20.2;18.9;75;14;1.3;70
18/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
18/06/2013;1200;0;4;0;8;0.9;924.4;1014.5;22.4;20.4;19.6;84;9;0.7;70
18/06/2013;1800;0;4;0;8;0;922;1011.7;24.4;20.8;19.2;73;9;2.6;70
19/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
19/06/2013;1200;0;2;0;7;1.2;924.2;1014.4;21;20;19.5;91;14;3.3;70
19/06/2013;1800;-1;5;-1;10;0;921.9;1011;23;20.2;19.2;79;14;1.6;70
20/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/06/2013;1200;0;4;0;8;1.1;924.3;1015;20.4;19.2;18.5;89;14;1;70
20/06/2013;1800;0;2;0;7;0;922.3;1012.2;24.2;20.4;18.8;72;9;3.3;70
21/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/06/2013;1200;-1;5;-1;10;3.7;923.7;1011.4;20;19.6;19.3;96;14;0.3;50
21/06/2013;1800;-1;5;-1;10;1.1;921.9;1012;23;21;20.3;85;14;0.7;50
22/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/06/2013;1200;-1;5;-1;10;4.9;924.6;1015.3;20;20;20;100;14;1;10
22/06/2013;1800;0;5;0;9;9.4;922.5;1012.7;22.4;20.4;19.4;83;14;5;70
23/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/06/2013;1200;0;2;0;7;0;925;1015.8;20.4;18;16.8;80;14;1.6;70
23/06/2013;1800;0;2;0;5;0;922.7;1012.9;23.6;19;16.9;66;14;0.3;70
24/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/06/2013;1200;0;5;0;9;0;925.3;1016.6;18;18.4;18.1;96;18;0.7;70
24/06/2013;1800;-1;5;-1;10;1.7;922.6;1014;20.2;19.4;19.2;95;18;0.3;20
25/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/06/2013;1200;-1;5;-1;10;6.8;924.7;1015.2;18;18;18;100;18;0.1;20
25/06/2013;1800;-1;5;-1;10;9;922.6;1013.3;20.2;19.8;18.9;96;18;0.7;20
26/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
26/06/2013;1200;0;5;0;9;0;924.9;1015.8;20.2;18.4;17.6;85;18;0.3;60
26/06/2013;1800;0;4;0;8;0;923;1013.3;23.4;20.4;19.1;77;9;0.7;70
27/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
27/06/2013;1200;-1;5;-1;10;6.1;925.8;1017;18;18;18;100;18;0.1;2
27/06/2013;1800;0;2;0;3;0.2;923.3;1013.2;23.6;19;16.6;66;14;1.6;70
28/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
28/06/2013;1200;-1;5;-1;10;0;924.3;1014.9;19.6;19.4;19.3;98;18;0.3;20
28/06/2013;1800;0;5;0;9;0;921.3;1011.3;22.6;20.6;19;80;18;1.3;70
29/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
29/06/2013;1200;-1;5;-1;10;7.4;924.1;1015.1;19.2;19;18.9;98;14;0.7;20
29/06/2013;1800;-1;5;-1;10;0.2;921.8;1012.2;21.4;20.2;19.7;90;18;0.3;60
30/06/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
30/06/2013;1200;0;5;0;9;0;924.3;1015.3;19.8;19.2;19;95;14;0.3;60
30/06/2013;1800;0;2;0;7;0;922.2;1012.6;23.4;19.6;17.8;71;18;0.7;70
01/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
01/07/2013;1200;0;2;0;6;0;924.3;1014.7;21.4;19.2;18.2;82;14;3.3;70
01/07/2013;1800;0;2;0;5;0;922.3;1012.4;23.6;18.6;16.1;63;14;2;70
02/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
02/07/2013;1200;-1;5;-1;10;5;924.9;1015.8;19.4;19.2;19.1;98;18;0.3;20
02/07/2013;1800;-1;5;-1;10;1.1;922.9;1013.5;20.8;20.6;20.5;98;14;0.7;10
03/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
03/07/2013;1200;-1;5;-1;10;15.5;925.4;1016.9;17;17;17;100;18;2;5
03/07/2013;1800;-1;5;-1;10;22;924.5;1015.7;19.2;18.8;18.9;98;14;4.3;10
04/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
04/07/2013;1200;-1;5;-1;10;10;926.1;1017.1;20.2;18.8;18.1;88;9;3;50
04/07/2013;1800;0;4;0;8;4.9;924.1;1014.7;21.4;19.8;19.1;87;9;2.6;70
05/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
05/07/2013;1200;-1;5;-1;10;1.6;925.8;1016.8;18.6;18.4;18.3;98;14;5;70
05/07/2013;1800;0;4;0;7;0.2;923.4;1013.9;22;19.2;18;78;18;2;70
06/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
06/07/2013;1200;-1;5;-1;10;2.8;924.7;1016;18.4;18.4;18.4;100;14;1;10
06/07/2013;1800;-1;5;-1;10;2.6;922.3;1013.8;19.4;18.6;18.4;94;14;0.7;60
07/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
07/07/2013;1200;0;5;0;9;1.5;925.5;1016.9;18.6;17.8;17.4;93;14;4.6;70
07/07/2013;1800;0;5;5;8;0;922.8;1012.3;23;18.4;15.9;65;14;5;70
08/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
08/07/2013;1200;0;5;5;8;0;925.2;1016.3;19.4;18;17.2;87;14;1;70
08/07/2013;1800;0;2;0;5;0;924.2;1013.5;23;18.6;16.5;67;14;0.3;70
09/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
09/07/2013;1200;-1;5;-1;10;0;926.3;1017.3;19.4;18.4;17.9;91;18;1.6;70
09/07/2013;1800;-1;5;-1;10;0.1;924.6;1015.5;21.4;19;18;81;14;0.3;70
10/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
10/07/2013;1200;-1;5;-1;10;4.7;926.3;1018.1;18;17.8;17.7;98;14;1;20
10/07/2013;1800;0;2;0;8;0.6;923.7;1014.8;21.6;18.6;17.4;77;18;3.3;70
11/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/07/2013;1200;-1;5;-1;10;0;924.7;1016.9;18.6;17.6;17.1;91;18;3;70
11/07/2013;1800;-1;5;-1;10;0.5;922.9;1014.5;20;19;18.5;91;18;5;70
12/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
12/07/2013;1200;-1;5;-1;10;17.6;925.4;1016.7;19.2;19;18.9;98;14;0.3;20
12/07/2013;1800;-1;5;-1;10;4.9;923.6;1014.9;20.8;20.4;20.3;97;14;1;50
13/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/07/2013;1200;-1;5;-1;10;17.7;925.7;1016.7;19.8;19.2;19;95;9;1.6;20
13/07/2013;1800;-1;5;-1;10;6.4;923.5;1014.7;20.4;20.6;19.7;96;9;3.3;20
14/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/07/2013;1200;-1;5;-1;10;9.2;926;1017;20.2;19.2;18.7;91;14;3.3;50
14/07/2013;1800;0;2;7;8;0;923.4;1013.7;23;19.6;18.1;74;18;5.3;70
15/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/07/2013;1200;-1;5;-1;10;1.6;925.4;1016.3;19;18;17.5;91;18;0.3;60
15/07/2013;1800;0;2;0;6;0;923.2;1013.5;23.4;19;16.9;67;14;3.3;70
16/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/07/2013;1200;0;4;0;8;0;925.8;1016.8;20.4;18.4;17.6;84;9;2;70
16/07/2013;1800;0;4;0;8;0;923.9;1014.7;23.8;20.4;19.1;75;14;1.6;70
17/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
17/07/2013;1200;-1;5;-1;10;1.5;926.4;1017.6;18;17.8;17.7;98;18;0.3;20
17/07/2013;1800;0;0;3;7;0;923.7;1014.3;22.2;18.4;18.7;71;14;1;70
18/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
18/07/2013;1200;-1;5;-1;10;1.6;925.7;1017.1;19;18.8;18.7;98;18;0.3;10
18/07/2013;1800;0;5;0;9;0.4;922.5;1014;22.4;20.6;19.9;86;18;0.7;70
19/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
19/07/2013;1200;-1;5;-1;10;6.1;925.3;1016.2;19.8;19;19.4;95;14;3.6;20
19/07/2013;1800;0;5;0;9;0.5;922.6;1013.1;21.6;19.6;18.8;84;14;4.3;70
20/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/07/2013;1200;0;2;0;6;0.2;925.2;1016.1;19.6;17.6;16.6;84;14;4.3;70
20/07/2013;1800;0;2;0;7;0;922.6;null;23.2;19.6;null;73;14;3.6;70
21/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/07/2013;1200;-1;5;-1;10;3;924.7;1015.6;19.4;19.2;19.1;98;14;3.6;10
21/07/2013;1800;-1;5;-1;10;2.7;922.5;1012.9;21.8;21;20.6;93;14;3.3;10
22/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/07/2013;1200;0;4;0;7;2.9;924.9;1015.8;20.2;18.8;18.1;88;18;1.6;70
22/07/2013;1800;0;2;0;7;0;922.5;1012.6;23.8;19.6;17.8;69;9;1.3;70
23/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/07/2013;1200;-1;5;-1;10;3.2;923.7;1014.5;18.6;18;18.6;95;14;1.6;50
23/07/2013;1800;-1;5;-1;10;0;922.1;1012.7;20.6;18.4;17.8;84;14;3.6;50
24/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/07/2013;1200;-1;5;-1;10;1.2;925.1;1016.6;18.2;18;17.9;98;18;0.3;10
24/07/2013;1800;-1;5;-1;10;3.4;923.9;1014.9;21.2;20.8;20.7;97;14;0.7;50
25/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/07/2013;1200;-1;5;-1;10;8.7;927.1;1017.6;20.8;19.2;18.6;87;9;1.6;70
25/07/2013;1800;0;2;0;5;0;924.9;1014.9;21.2;19.2;16.8;62;14;5;70
26/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
26/07/2013;1200;-1;5;-1;10;0;928.3;1019.3;19.6;19.2;19.3;98;9;0.3;20
26/07/2013;1800;-1;5;-1;10;0.9;925.8;1016.6;21.2;20.4;20;93;18;0.7;50
27/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
27/07/2013;1200;0;4;0;9;4.8;927.2;1018.5;19.8;17.8;17;84;14;3.3;70
27/07/2013;1800;0;4;0;8;0;925.1;1016;22.4;19;17.5;74;14;1;70
28/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
28/07/2013;1200;0;4;0;9;0.8;926.7;1018;20;18;17;84;14;0.7;60
28/07/2013;1800;0;5;0;9;1.3;924.7;1015.7;21.8;19;17.8;78;14;1.6;70
29/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
29/07/2013;1200;-1;5;-1;10;2.5;926.9;1018.4;19;18.8;18.7;98;14;0.7;50
29/07/2013;1800;-1;5;-1;10;0.6;925.1;null;21.8;19.8;null;84;14;2.5;50
30/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
30/07/2013;1200;0;2;0;6;0.7;928.3;1019.6;19.6;17.8;17;85;18;2.3;70
30/07/2013;1800;0;2;7;7;0;925.4;1016.1;23.4;19.4;17.6;70;14;2.6;70
31/07/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
31/07/2013;1200;0;2;0;7;0;928;1019.4;18.4;17;16.2;87;14;5;70
31/07/2013;1800;0;4;0;6;0;925.2;1016.1;23.4;18.4;16;63;14;4;70
01/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
01/08/2013;1200;-1;5;-1;10;8.6;927.3;1019;17.8;17.4;17.2;96;18;0.7;20
01/08/2013;1800;0;5;0;9;0.5;924.3;1014.9;22.6;19.2;17.7;74;14;1.6;60
02/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
02/08/2013;1200;-1;5;-1;10;17.4;926.4;1018.3;17.4;17.4;17.4;100;14;5;10
02/08/2013;1800;-1;5;-1;10;1.1;923.7;1015.4;19.8;18;17;84;14;3.3;60
03/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
03/08/2013;1200;0;2;0;7;0.9;926.5;1018.1;19;17.6;15.5;80;14;3.6;70
03/08/2013;1800;0;2;0;6;0;923.3;1012.4;22.4;20;19;81;14;1.3;70
04/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
04/08/2013;1200;0;2;0;7;0;926.6;1017.7;19.8;17.4;16.3;79;14;0.7;70
04/08/2013;1800;0;2;0;5;0;924.2;1014.8;24;19.6;17.7;68;14;1.6;70
05/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
05/08/2013;1200;0;4;0;8;0;926.3;1017.3;20.4;19.2;18.5;89;14;2.6;70
05/08/2013;1800;0;4;7;7;0;923.8;1011.4;22.4;20.6;19.9;86;14;1;70
06/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
06/08/2013;1200;-1;5;-1;10;0;925.5;1016.3;19.6;19;18.8;95;14;5;70
06/08/2013;1800;0;5;0;7;0;923.4;1013.9;21.6;19.2;18.2;81;14;5;70
07/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
07/08/2013;1200;0;4;0;8;0;924.4;1015.2;20.6;18.2;17.2;81;14;5.3;70
07/08/2013;1800;0;5;0;8;0;922.3;1012.9;22.4;19.6;18.4;77;14;3.3;70
08/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
08/08/2013;1200;-1;5;-1;10;0.6;923.9;1014.5;19;17.2;16.4;85;14;3;60
08/08/2013;1800;0;5;0;7;0;920.7;1011.2;22.4;19.4;18.2;77;14;1.6;70
09/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
09/08/2013;1200;0;5;0;9;2.2;924.8;1015.9;19.6;18.4;17.7;89;14;1.3;70
09/08/2013;1800;0;4;0;8;0;922.6;1012.6;23.8;20.4;19.1;75;9;1.6;70
10/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
10/08/2013;1200;-1;5;-1;10;3.4;924.6;1015.7;19.4;18.2;17.5;89;9;0.3;60
10/08/2013;1800;0;5;0;9;0.2;922.4;1013.2;20.6;19;18.4;87;9;0.7;70
11/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/08/2013;1200;0;4;0;8;1;924;1015;20.6;18.6;17.8;84;14;1.6;70
11/08/2013;1800;0;2;0;7;0;922.1;1012.5;23.6;20.6;19.5;78;18;1.3;70
12/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
12/08/2013;1200;0;2;0;7;0;924.3;1014.8;20.6;18;16.8;79;14;2.5;70
12/08/2013;1800;0;2;0;5;0;921.7;1011.8;25;19.6;17.7;64;14;2;70
13/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/08/2013;1200;0;4;0;8;0.6;925.9;1017.1;20.4;18.6;17.8;85;14;3.3;70
13/08/2013;1800;0;4;0;8;0;923.3;1013.8;23.4;20.4;20.1;77;14;3;70
14/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/08/2013;1200;-1;5;-1;10;4.1;926.1;1017.1;19;18.4;18.2;95;14;3.6;50
14/08/2013;1800;0;5;0;9;0;923.2;1013.9;22;20.4;19.9;88;14;3;70
15/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/08/2013;1200;-1;5;-1;10;1.7;924.1;1015.3;19.6;18.6;18.1;91;9;2;50
15/08/2013;1800;0;4;0;8;0.2;921.7;1012.1;24.2;20.2;18.4;70;9;1.6;70
16/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/08/2013;1200;0;2;0;5;0.3;926;1016.8;20.6;18;16.8;79;14;5;70
16/08/2013;1800;0;4;0;6;0;923.5;1013;24.4;19.4;16.9;63;14;7.6;70
17/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
17/08/2013;1200;-1;5;-1;10;3.5;926;1017;18.6;18;17.8;95;14;2.5;10
17/08/2013;1800;0;2;0;5;0.2;922.3;1013.6;24.2;20.6;19.3;74;14;2;70
18/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
18/08/2013;1200;-1;5;-1;10;5;926;1017;18.8;18.2;18;95;18;2;50
18/08/2013;1800;-1;5;-1;10;3.4;923.1;1014.6;18.4;18;17.4;96;18;1.6;20
19/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
19/08/2013;1200;0;5;0;9;5.8;925.4;1016.5;19;18.4;18.2;95;18;5;60
19/08/2013;1800;-1;5;-1;10;2.3;922.8;1014.1;20.4;19.2;18.5;89;18;3.3;60
20/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
20/08/2013;1200;-1;5;-1;10;8.3;925.5;1016.9;18.4;18;17.8;96;14;3.3;20
20/08/2013;1800;0;5;0;8;0;922.8;1013.1;22.6;19;17.3;72;14;4.1;60
21/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
21/08/2013;1200;0;4;0;8;0.6;925.8;1017.2;19.4;18.2;17.5;89;18;1;70
21/08/2013;1800;0;2;0;6;0;922.9;1013.4;23;19.2;17.5;71;14;3.3;70
22/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
22/08/2013;1200;-1;5;-1;10;1.5;924.9;1015.8;18.6;18;17.8;95;14;1.6;50
22/08/2013;1800;-1;5;-1;10;1;922.9;1014.1;20;19;18.5;91;14;0.8;20
23/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
23/08/2013;1200;0;5;0;9;2.9;925.2;1016.5;19.8;18;17.2;85;14;1.3;70
23/08/2013;1800;0;5;0;9;0;922.9;1013.4;22.8;19.2;17.7;73;18;0.7;70
24/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
24/08/2013;1200;0;5;0;9;0.6;925.4;1016.5;19.6;18.2;17.6;88;14;1.6;70
24/08/2013;1800;-1;5;-1;10;0;923.3;1014;22.4;20;19;81;14;1;70
25/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
25/08/2013;1200;0;5;0;9;7.2;925.3;1016.2;20.4;18.2;17.2;82;14;4;70
25/08/2013;1800;0;4;0;8;1.1;923.4;1013.9;23.2;null;18.3;74;14;3;70
26/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
26/08/2013;1200;0;5;0;8;3.8;925.1;1016;19;18;17.5;91;14;2;70
26/08/2013;1800;-1;5;-1;10;0;921.6;1012.2;23.6;20.6;19.5;78;14;0.8;60
27/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
27/08/2013;1200;-1;5;-1;10;3.4;924.7;1015.6;20;18.4;17.8;87;9;0.7;60
27/08/2013;1800;0;4;0;8;0;923.6;1014;23;19.4;17.9;73;14;0.3;70
28/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
28/08/2013;1200;0;5;0;7;0;926.3;1017.1;20;18;17.2;84;14;5;70
28/08/2013;1800;0;0;0;0;0;923.3;1013.6;25.6;20;17.7;64;14;1;70
29/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
29/08/2013;1200;0;5;0;9;0;928.4;1019.6;20.2;19.2;18.7;91;14;2;70
29/08/2013;1800;0;5;0;9;0;925.7;1016.1;24.2;20.2;18.4;70;14;0.7;70
30/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
30/08/2013;1200;-1;5;-1;10;1.9;927.3;1018.4;19.2;18.8;18.5;96;14;5;50
30/08/2013;1800;0;5;0;7;0;924.4;1015;22.8;19;17.3;71;18;3.6;70
31/08/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
31/08/2013;1200;0;5;0;8;1.7;926.6;1017.7;19.4;18.4;17.9;91;14;3.6;70
31/08/2013;1800;-1;5;-1;10;0;923.4;1014.3;20;19.4;19.2;95;14;0.8;50
01/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
01/09/2013;1200;0;5;0;8;3.1;926;1017;19.4;18;17.2;87;14;5;70
01/09/2013;1800;0;5;0;6;0;922.2;1012.6;23.2;18;15.8;63;18;1.6;70
02/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
02/09/2013;1200;0;4;0;8;1.6;924.7;1015.8;20.4;17.8;16.6;79;9;3.3;70
02/09/2013;1800;0;4;0;8;0;922.4;1012.8;22.8;19.4;17.9;74;14;5.3;70
03/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
03/09/2013;1200;-1;5;-1;10;0;924.3;1015.1;19;18.4;18.2;95;14;0.7;70
03/09/2013;1800;0;2;0;8;0;922.5;1012.7;24;21;19.9;78;18;1.6;70
04/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
04/09/2013;1200;0;5;0;9;0;926.7;1017.8;20.4;19.4;18.9;91;9;5.6;70
04/09/2013;1800;0;4;0;8;0;923.9;1014.1;25.4;21.2;19.5;70;9;3.6;70
05/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
05/09/2013;1200;0;5;0;8;0;926.4;1017;21;18.4;17.2;79;14;3;70
05/09/2013;1800;0;2;0;6;0;923.3;1013.4;25;20.4;18.4;67;14;3.3;70
06/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
06/09/2013;1200;-1;5;-1;10;0.8;926.1;1016.9;21.2;19.8;19.1;88;18;0.3;60
06/09/2013;1800;0;5;0;9;0;923.6;1014;22.8;20.2;17.7;73;9;0.7;70
07/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
07/09/2013;1200;-1;5;-1;10;0.6;925.7;1016.7;20.2;19;18.3;89;9;1.3;60
07/09/2013;1800;0;4;0;8;0.2;923.3;1013.8;22.6;20;19;80;14;0.7;70
08/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
08/09/2013;1200;-1;5;-1;10;0.4;925.5;1016.3;21.6;19.6;18.8;84;9;1;60
08/09/2013;1800;-1;5;-1;10;1.8;924.6;1015.3;22.8;20;19;79;14;1.3;60
09/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
09/09/2013;1200;0;5;0;8;0.3;927;1017.7;19.8;18.6;18.1;89;14;1.6;70
09/09/2013;1800;0;4;0;7;0;924.1;1014;23.6;20;18.5;73;14;3.3;70
10/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
10/09/2013;1200;-1;5;-1;10;3.2;927.1;1018.6;19.6;18.2;17.6;88;14;0.7;60
10/09/2013;1800;-1;5;-1;10;1.2;925.1;1016.8;18;17.2;16.7;92;14;1.6;60
11/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
11/09/2013;1200;-1;5;-1;10;0;925.8;1017.2;19.8;18;17.2;85;14;3.3;60
11/09/2013;1800;0;4;0;8;0.2;922.1;1013.1;21.4;18.8;17.6;79;14;4.3;70
12/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
12/09/2013;1200;0;4;0;9;0;924.3;1015.5;20.4;17.6;16.2;77;14;4;70
12/09/2013;1800;0;4;0;8;0;921.8;1012.4;23;19.2;17.5;71;18;2;70
13/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
13/09/2013;1200;0;5;0;9;0.8;925.7;1017.1;20.2;19.2;18.7;91;9;4;70
13/09/2013;1800;0;4;0;9;0;923;1013.7;22.8;20;19;79;14;2;70
14/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
14/09/2013;1200;-1;5;-1;10;1.4;926;1017.2;20;19;18.5;91;9;3.3;60
14/09/2013;1800;0;4;0;8;0;923.6;1014;24;20.2;18.6;72;14;0.7;70
15/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15/09/2013;1200;0;4;0;8;0.8;925.8;1016.7;21.6;17.8;16.1;71;9;5.3;70
15/09/2013;1800;0;2;0;7;0;923.1;1013.1;24.4;20;18.1;68;14;1.6;70
16/09/2013;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
16/09/2013;1200;0;2;0;8;0.4;924.5;1015.1;21.2;18.8;17.8;81;9;3.3;70
